name,latitude,longitude
成都市簇锦地铁站,30.612041898210048,104.00787899999997
成都市华兴地铁站,30.599743408650344,104.000929
成都市金花地铁站,30.592740500756147,103.97006
成都市双流机场1航站楼地铁站,30.579754671502037,103.95882000000002
成都市双流机场2航站楼地铁站,30.570778789484336,103.95647200000002
成都市崔家店地铁站,30.66697952335787,104.13645000000002
成都市双店路地铁站,30.656047667416136,104.138411
成都市槐树店地铁站,30.64983454485686,104.13934399999998
成都市迎晖路地铁站,30.64035887407957,104.13992700000001
成都市成都东客站地铁站,30.63039000534666,104.14066
成都市大观地铁站,30.62285710451209,104.13222700000001
成都市狮子山地铁站,30.617070851213118,104.124042
成都市四川师大地铁站,30.61019591545947,104.114965
成都市琉璃场地铁站,30.608591292251226,104.09901099999999
成都市三瓦窑地铁站,30.605407960195347,104.07730200000002
成都市火车南站地铁站,30.60649231986719,104.06742099999997
成都市神仙树地铁站,30.610467267567795,104.04891699999999
成都市高朋大道地铁站,30.617694172465775,104.03414500000001
成都市太平园地铁站,30.626115766668363,104.021455
成都市武侯大道地铁站,30.637476912032373,104.01341599999999
成都市龙爪堰地铁站,30.653330703212664,104.00844
成都市东坡路地铁站,30.662338427861556,104.00823600000003
成都市文化宫地铁站,30.673160326569356,104.009725
成都市金沙博物馆地铁站,30.679922352739336,104.01313300000001
成都市一品天下地铁站,30.690238216704216,104.019732
成都市茶店子地铁站,30.696635106736185,104.03028599999999
成都市花照壁地铁站,30.697533120481463,104.04148799999999
成都市西南交大地铁站,30.696186138250297,104.04985600000003
成都市九里堤地铁站,30.69549211744339,104.05718799999997
成都市北站西二路地铁站,30.695859142563744,104.06630100000002
成都市火车北站地铁站,30.696579107260753,104.07393700000002
成都市驷马桥地铁站,30.6949820000,104.0933200000
成都市府青路地铁站,30.69525911962601,104.107294
成都市八里庄地铁站,30.687790248989252,104.118869
成都市二仙桥地铁站,30.681565247877653,104.126577
成都市理工大学地铁站,30.672951444641253,104.136681
成都市崔家店地铁站,30.66697952335787,104.13645000000002
