name,latitude,longitude
龙华中路,31.184946499510573,121.45710599999998
后滩,31.173074803444663,121.47369599999998
长清路,31.17574558692632,121.48648300000002
耀华路,31.179433551890604,121.494593
云台路,31.177666742019795,121.50649000000001
杨高南路,31.188476465967007,121.52508799999997
锦绣路,31.188493465805504,121.54018499999998
芳华路,31.19395241392499,121.55003299999998
花木路,31.212204240404926,121.56282899999998
市光路,31.323630179100277,121.532007
嫩江路,31.315773254046945,121.53204599999998
翔殷路,31.305938347837603,121.53197600000003
黄兴公园,31.29637243903755,121.53335499999997
延吉中路,31.289192507473526,121.53494000000002
黄兴路,31.28004437043578,121.52849400000001
江浦路,31.275886634261944,121.51843000000001
鞍山新村,31.2739446527626,121.50976900000002
四平路,31.276014633042543,121.50165
曲阳路,31.277366620161935,121.49108399999999
西藏北路,31.264557742174055,121.46901600000001
中兴路,31.254035842367735,121.46892499999998
曲阜路,31.243221945310346,121.471523
大世界,31.228118089037547,121.47926800000002
老西门,31.2199591666512,121.48368600000002
陆家浜路,31.212687235811853,121.486104
中华艺术宫,31.18599048959043,121.493555
成山路,31.17168662548223,121.49622
杨思,31.16188871853349,121.49359299999998
凌兆新村,31.141961907698338,121.48974599999998
芦恒路,31.119906116946613,121.49793600000001
浦江镇,31.097474329625243,121.506269
江月路,31.085178446145505,121.50851999999999
联航路,31.07439354831299,121.51055499999998
沈杜公路,31.062402661867612,121.512269
松江南站,30.986252295603418,121.23103499999998
醉白池,31.001892234304037,121.22948100000002
松江体育中心,31.016999091485342,121.23052499999999
松江新城,31.03116695748686,121.23080500000002
松江大学城,31.055026731698643,121.232626
洞泾,31.085783969557355,121.23052299999998
佘山,31.105131257044423,121.22975199999998
泗泾,31.119264123035318,121.260417
九亭,31.1382689427436,121.319519
中春路,31.150292828626302,121.33781499999998
七宝,31.15621277242618,121.34927299999998
星中路,31.159003745927215,121.36908499999998
合川路,31.16746366559113,121.38477600000002
漕河泾开发区,31.171514627115922,121.39757100000001
桂林路,31.175679587553287,121.41808299999998
嘉善路,31.20370732119645,121.46072
打浦桥,31.20718628811969,121.46896499999998
马当路,31.211080251093303,121.47613100000001
小南门,31.217836186843577,121.49845500000002
商城路,31.231261059134365,121.51646
杨高中路,31.228392086430727,121.548752
芳甸路,31.232723045223715,121.55853800000001
蓝天路,31.242256877156887,121.577913
台儿庄路,31.253889843757772,121.59769099999998
金桥,31.26755553796888,121.59348
金吉路,31.265514565342052,121.62851700000002
金海路,31.265106570813845,121.638887
顾唐路,31.267004718868613,121.65652499999997
民雷路,31.269217697790438,121.668117
曹路,31.272089670433452,121.68286399999998
新江湾城,31.32940812397414,121.506983
殷高东路,31.322698187991357,121.50673399999998
三门路,31.314228268782454,121.508324
江湾体育场,31.30382836795601,121.51408699999998
五角场,31.299007413918613,121.514651
国权路,31.290256497332937,121.510175
同济大学,31.283217564413306,121.50646100000002
邮电新村,31.269395696094964,121.49423699999998
四川北路,31.252923852954762,121.48431500000002
天潼路,31.244712931118855,121.48252100000003
豫园,31.2288700818831,121.48740899999999
图书馆,31.208956271290027,121.44435300000002
宋园路,31.19747338045828,121.41200999999998
伊犁路,31.199744358870863,121.40384200000001
水城路,31.200365352967587,121.39212700000002
龙溪路,31.19518240223437,121.37987500000003
动物园,31.191154440517284,121.368149
虹桥1号航站楼,31.192718540619822,121.34740000000001
龙柏新村,31.177783567565918,121.37048099999998
紫藤路,31.170727634590957,121.36459600000002
航中路站,31.1662326772819,121.355438
迪士尼,31.142129906103992,121.66806999999999
康新公路,31.131350008392456,121.61749000000003
秀沿路,31.138965936129605,121.59819000000002
罗山路,31.154365053634688,121.59322800000001
御桥,31.15903574562336,121.57092799999998
浦三路,31.151779814510725,121.53905
三林东,31.147377856295602,121.52308999999997
三林,31.144083887559592,121.511512
龙耀路,31.160643730355318,121.45955799999999
云锦路,31.167467665553133,121.45861
龙华,31.173641606912494,121.45295300000001
游泳馆,31.17986854775788,121.44155500000001
隆德路,31.231331058468353,121.42362800000002
枫桥路,31.24286094874631,121.41114500000003
真如,31.25162486532173,121.407287
西站,31.263583751450046,121.40106699999998
李子园,31.269851691751494,121.38996400000002
祁连山路,31.272556665984837,121.376003
武威路,31.277576618161206,121.36477999999998
桃浦新村,31.282534570921456,121.34968400000001
南翔,31.29789442452884,121.323512
马陆,31.320917821713092,121.27695799999998
嘉定新城,31.33141368070315,121.254418
白银路,31.346579476878546,121.245399
嘉定西,31.378022659791206,121.22790199999999
嘉定北,31.392264523684183,121.23723000000001
赛车场,31.332790091703203,121.22618599999997
昌吉东路,31.294649455461585,121.20059
汽车城,31.28630053503455,121.18074199999998
安亭,31.28943250518621,121.16208399999998
兆丰路,31.295215166844237,121.14951
光明路,31.297388137675767,121.117213
花桥,31.28905850875059,121.16480999999999
七莘路,31.132489997576794,121.362393
虹莘路,31.138359941880122,121.380396
顾戴路,31.141740909795637,121.391877
东兰路,31.156750767318353,121.39195500000001
虹梅路,31.16118372522783,121.39716099999998
虹漕路,31.16491668977948,121.41057499999998
桂林公园,31.167879661640285,121.419671
国际客运中心,31.251032870957623,121.49831200000003
提篮桥,31.254392838968776,121.506896
江浦公园,31.265425733907307,121.523757
宁国路,31.26958569428519,121.53254000000001
隆昌路,31.276052632680518,121.54457100000002
爱国路,31.280669588691957,121.55267899999997
复兴岛,31.281384581879237,121.56127300000001
东陆路,31.283399562679044,121.57897800000002
杨高北路,31.281013585414215,121.602902
金京路,31.280828587176963,121.61554900000002
申江路,31.280996585576204,121.62658000000002
金运路,31.24189595793086,121.319539
金沙江西路,31.2421819552088,121.33519799999999
丰庄,31.243575941940993,121.355367
祁连山南路,31.23841899102165,121.367538
真北路,31.23355099382261,121.382015
大渡河路,31.232640046013465,121.394543
武宁路,31.235188021768348,121.43038600000003
江宁路,31.245288925636277,121.44505900000001
自然博物馆,31.237427000461988,121.462357
淮海中路,31.22133515356306,121.46438700000002
马当路,31.209512315808187,121.475441
世博会博物馆,31.198649369279796,121.48153
世博大道,31.184191654724206,121.484238
华鹏路,31.20389531940911,121.55735699999998
北蔡,31.188086602606575,121.52625999999998
陈春路,31.096677824187708,121.37625000000001
莲溪路,31.154365053634688,121.59322800000001
华夏中路,31.177113749417437,121.58313199999999
中科路,31.154365053634688,121.59322800000001
学林路,31.02736499345095,121.41641400000002
张江路,31.205123307734155,121.602062
罗山路#,31.24992788147715,121.56492600000003
周浦东,31.110966201723603,121.60695099999997
鹤沙航城,31.078984060273395,121.61148699999998
航头东#,31.0562093639753,121.61761599999998
新场,31.04640381331651,121.64911599999999
惠南,31.05144542747733,121.69965499999999
惠南东#,31.027327993800892,121.793884
书院,30.96054763744062,121.85068800000003
临港大道,30.924811112263505,121.91098699999998
滴水湖,30.907936336303013,121.93030100000003
东方绿舟,31.09942931109525,121.019522
朱家角,31.10141429227994,121.04903099999997
淀山湖大道,31.135633303983557,121.082068
漕盈路,31.161353723613594,121.09679800000004
青浦新城,31.159782738530648,121.125731
汇金路,31.162129716245026,121.15181999999997
赵巷,31.162405946127045,121.19219800000002
嘉松中路,31.164804690843074,121.223792
徐泾北城,31.17623958223357,121.24182100000002
徐盈路,31.178855557381823,121.25412999999999
蟠龙路,31.187370476477067,121.278334
诸光路,31.192551427240428,121.29304300000001
世纪大道,31.229126439396882,121.52681400000002
体育馆,31.182550502659137,121.436419
萧塘,30.966334,121.441748
新天地,31.216367,121.475182
交通大学,31.202213,121.435253
严御路,31.156298239027425,121.56226158138692
陈翔路,31.320893009042933,121.29756430998992
野生动物园,31.051501511181225,121.699218
